ip,channel,strength,ssid,time,lat,lon
A4:88:73:AE:3F:E2,11,-78,eduroam,1668710950,52.515301758,13.326462173
02:C8:DA:8F:95:76,6,-86,AndroidAP0BAB,1668710950,52.515301758,13.326462173
A4:88:73:AE:3F:E1,11,-78, ,1668710950,52.515301758,13.326462173
A4:88:73:AE:3F:E6,11,-82,_Free_Wifi_Berlin,1668710950,52.515301758,13.326462173
C8:84:A1:7C:DA:A6,1,-82,_Free_Wifi_Berlin,1668710950,52.515301758,13.326462173
CC:DB:93:1A:35:83,6,-82,TUB-Guest,1668710950,52.515301758,13.326462173
A4:88:73:AE:3F:E3,11,-77,TUB-Guest,1668710950,52.515301758,13.326462173
CC:DB:93:1A:35:86,6,-82,_Free_Wifi_Berlin,1668710950,52.515301758,13.326462173
A4:88:73:AE:44:02,11,-80,eduroam,1668710950,52.515301758,13.326462173
CC:DB:93:1A:35:81,6,-83, ,1668710950,52.515301758,13.326462173
6C:B2:AE:1B:2C:A1,6,-91,dbs2,1668710950,52.515301758,13.326462173
A4:88:73:AE:44:03,11,-80,TUB-Guest,1668710950,52.515301758,13.326462173
A4:88:73:AE:44:06,11,-81,_Free_Wifi_Berlin,1668710950,52.515301758,13.326462173
6C:B2:AE:1B:2C:A0,6,-90,dbs4public,1668710950,52.515301758,13.326462173
6C:B2:AE:1B:2C:A2,6,-89,dbs4mobile,1668710950,52.515301758,13.326462173
A4:88:73:AE:3C:46,6,-82,_Free_Wifi_Berlin,1668710950,52.515301758,13.326462173
B2:22:7A:7E:E5:70,6,-89,DIRECT-70-HP ,1668710950,52.515301758,13.326462173
C8:84:A1:7C:DA:A2,1,-79,eduroam,1668710952,52.515307227,13.326462173
C8:84:A1:7C:DA:A3,1,-78,TUB-Guest,1668710952,52.515307227,13.326462173
24:F5:A2:2D:EB:91,1,-59,LAA-Coexistence Experiment,1668710952,52.515307227,13.326462173
C8:84:A1:93:04:41,11,-73, ,1668710952,52.515307227,13.326462173
C8:84:A1:93:04:42,11,-75,eduroam,1668710952,52.515307227,13.326462173
C8:84:A1:93:04:43,11,-75,TUB-Guest,1668710952,52.515307227,13.326462173
C8:84:A1:93:04:46,11,-75,_Free_Wifi_Berlin,1668710952,52.515307227,13.326462173
C8:84:A1:7D:60:A1,11,-74, ,1668710952,52.515307227,13.326462173
C8:84:A1:7D:60:A2,11,-74,eduroam,1668710952,52.515307227,13.326462173
C8:84:A1:7D:60:A6,11,-73,_Free_Wifi_Berlin,1668710952,52.515307227,13.326462173
C8:84:A1:7D:60:A3,11,-73,TUB-Guest,1668710952,52.515307227,13.326462173
64:66:B3:6F:90:2B,11,-86,TKN-VRULab,1668710952,52.515307227,13.326462173
64:70:02:3E:AA:D1,13,-67,Schwammerl2,1668710952,52.515307227,13.326462173
5C:E1:76:66:02:E3,1,-72,TUB-Guest,1668710952,52.515307227,13.326462173
5C:E1:76:66:02:E6,1,-72,_Free_Wifi_Berlin,1668710952,52.515307227,13.326462173
CC:7F:75:5D:38:A1,11,-74, ,1668710952,52.515307227,13.326462173
CC:7F:75:5D:38:A2,11,-75,eduroam,1668710952,52.515307227,13.326462173
5C:E1:76:66:02:E2,1,-72,eduroam,1668710952,52.515307227,13.326462173
CC:7F:75:5D:38:A3,11,-77,TUB-Guest,1668710952,52.515307227,13.326462173
C2:D9:39:A2:C6:8A,11,-80,41haha,1668710952,52.515307227,13.326462173
CC:7F:75:5D:38:A6,11,-73,_Free_Wifi_Berlin,1668710952,52.515307227,13.326462173
5C:E1:76:66:02:E1,1,-72, ,1668710952,52.515307227,13.326462173
A4:88:73:AE:3F:E2,11,-78,eduroam,1668710952,52.515307227,13.326462173
02:C8:DA:8F:95:76,6,-86,AndroidAP0BAB,1668710952,52.515307227,13.326462173
A4:88:73:AE:3F:E1,11,-78, ,1668710952,52.515307227,13.326462173
A4:88:73:AE:3F:E6,11,-82,_Free_Wifi_Berlin,1668710952,52.515307227,13.326462173
C8:84:A1:7C:DA:A6,1,-82,_Free_Wifi_Berlin,1668710952,52.515307227,13.326462173
CC:DB:93:1A:35:83,6,-82,TUB-Guest,1668710952,52.515307227,13.326462173
A4:88:73:AE:3F:E3,11,-77,TUB-Guest,1668710952,52.515307227,13.326462173
CC:DB:93:1A:35:86,6,-82,_Free_Wifi_Berlin,1668710952,52.515307227,13.326462173
A4:88:73:AE:44:02,11,-80,eduroam,1668710952,52.515307227,13.326462173
CC:DB:93:1A:35:81,6,-83, ,1668710952,52.515307227,13.326462173
6C:B2:AE:1B:2C:A1,6,-91,dbs2,1668710952,52.515307227,13.326462173
A4:88:73:AE:44:03,11,-80,TUB-Guest,1668710952,52.515307227,13.326462173
A4:88:73:AE:44:06,11,-81,_Free_Wifi_Berlin,1668710952,52.515307227,13.326462173
6C:B2:AE:1B:2C:A0,6,-90,dbs4public,1668710952,52.515307227,13.326462173
6C:B2:AE:1B:2C:A2,6,-89,dbs4mobile,1668710952,52.515307227,13.326462173
A4:88:73:AE:3C:46,6,-82,_Free_Wifi_Berlin,1668710952,52.515307227,13.326462173
B2:22:7A:7E:E5:70,6,-85,DIRECT-70-HP ,1668710952,52.515307227,13.326462173
D8:84:66:DB:94:5B,1,-88,hhiintern,1668710952,52.515307227,13.326462173
C8:84:A1:7C:DA:A2,1,-79,eduroam,1668710955,52.515308871,13.32644784
C8:84:A1:7C:DA:A3,1,-78,TUB-Guest,1668710955,52.515308871,13.32644784
24:F5:A2:2D:EB:91,1,-57,LAA-Coexistence Experiment,1668710955,52.515308871,13.32644784
C8:84:A1:93:04:41,11,-73, ,1668710955,52.515308871,13.32644784
C8:84:A1:93:04:42,11,-72,eduroam,1668710955,52.515308871,13.32644784
C8:84:A1:93:04:43,11,-72,TUB-Guest,1668710955,52.515308871,13.32644784
C8:84:A1:93:04:46,11,-72,_Free_Wifi_Berlin,1668710955,52.515308871,13.32644784
C8:84:A1:7D:60:A1,11,-81, ,1668710955,52.515308871,13.32644784
C8:84:A1:7D:60:A2,11,-81,eduroam,1668710955,52.515308871,13.32644784
C8:84:A1:7D:60:A6,11,-81,_Free_Wifi_Berlin,1668710955,52.515308871,13.32644784
C8:84:A1:7D:60:A3,11,-81,TUB-Guest,1668710955,52.515308871,13.32644784
64:66:B3:6F:90:2B,11,-86,TKN-VRULab,1668710955,52.515308871,13.32644784
64:70:02:3E:AA:D1,13,-67,Schwammerl2,1668710955,52.515308871,13.32644784
5C:E1:76:66:02:E3,1,-72,TUB-Guest,1668710955,52.515308871,13.32644784
5C:E1:76:66:02:E6,1,-71,_Free_Wifi_Berlin,1668710955,52.515308871,13.32644784
CC:7F:75:5D:38:A1,11,-76, ,1668710955,52.515308871,13.32644784
CC:7F:75:5D:38:A2,11,-78,eduroam,1668710955,52.515308871,13.32644784
5C:E1:76:66:02:E2,1,-73,eduroam,1668710955,52.515308871,13.32644784
CC:7F:75:5D:38:A3,11,-77,TUB-Guest,1668710955,52.515308871,13.32644784
C2:D9:39:A2:C6:8A,11,-81,41haha,1668710955,52.515308871,13.32644784
CC:7F:75:5D:38:A6,11,-73,_Free_Wifi_Berlin,1668710955,52.515308871,13.32644784
5C:E1:76:66:02:E1,1,-72, ,1668710955,52.515308871,13.32644784
A4:88:73:AE:3F:E2,11,-78,eduroam,1668710955,52.515308871,13.32644784
02:C8:DA:8F:95:76,6,-86,AndroidAP0BAB,1668710955,52.515308871,13.32644784
A4:88:73:AE:3F:E1,11,-78, ,1668710955,52.515308871,13.32644784
A4:88:73:AE:3F:E6,11,-82,_Free_Wifi_Berlin,1668710955,52.515308871,13.32644784
C8:84:A1:7C:DA:A6,1,-82,_Free_Wifi_Berlin,1668710955,52.515308871,13.32644784
CC:DB:93:1A:35:83,6,-82,TUB-Guest,1668710955,52.515308871,13.32644784
A4:88:73:AE:3F:E3,11,-77,TUB-Guest,1668710955,52.515308871,13.32644784
CC:DB:93:1A:35:86,6,-82,_Free_Wifi_Berlin,1668710955,52.515308871,13.32644784
A4:88:73:AE:44:02,11,-81,eduroam,1668710955,52.515308871,13.32644784
CC:DB:93:1A:35:81,6,-83, ,1668710955,52.515308871,13.32644784
6C:B2:AE:1B:2C:A1,6,-91,dbs2,1668710955,52.515308871,13.32644784
A4:88:73:AE:44:03,11,-81,TUB-Guest,1668710955,52.515308871,13.32644784
A4:88:73:AE:44:06,11,-81,_Free_Wifi_Berlin,1668710955,52.515308871,13.32644784
6C:B2:AE:1B:2C:A0,6,-90,dbs4public,1668710955,52.515308871,13.32644784
6C:B2:AE:1B:2C:A2,6,-89,dbs4mobile,1668710955,52.515308871,13.32644784
A4:88:73:AE:3C:46,6,-82,_Free_Wifi_Berlin,1668710955,52.515308871,13.32644784
B2:22:7A:7E:E5:70,6,-85,DIRECT-70-HP ,1668710955,52.515308871,13.32644784
D8:84:66:DB:94:5B,1,-88,hhiintern,1668710955,52.515308871,13.32644784
24:81:3B:2B:C7:46,1,-80,_Free_Wifi_Berlin,1668710955,52.515308871,13.32644784
CC:DB:93:1A:86:03,6,-80,TUB-Guest,1668710955,52.515308871,13.32644784
CC:DB:93:1A:86:06,6,-79,_Free_Wifi_Berlin,1668710955,52.515308871,13.32644784
00:0F:60:06:7C:A5,10,-88,EMn-1d7016-2-153,1668710955,52.515308871,13.32644784
A4:88:73:AE:44:01,11,-80, ,1668710955,52.515308871,13.32644784
10:7B:44:96:20:60,13,-85, ,1668710955,52.515308871,13.32644784
C8:84:A1:7C:DA:A2,1,-79,eduroam,1668710957,52.515303575,13.326430111
C8:84:A1:7C:DA:A3,1,-78,TUB-Guest,1668710957,52.515303575,13.326430111
24:F5:A2:2D:EB:91,1,-57,LAA-Coexistence Experiment,1668710957,52.515303575,13.326430111
C8:84:A1:93:04:41,11,-72, ,1668710957,52.515303575,13.326430111
C8:84:A1:93:04:42,11,-72,eduroam,1668710957,52.515303575,13.326430111
C8:84:A1:93:04:43,11,-72,TUB-Guest,1668710957,52.515303575,13.326430111
C8:84:A1:93:04:46,11,-72,_Free_Wifi_Berlin,1668710957,52.515303575,13.326430111
C8:84:A1:7D:60:A1,11,-73, ,1668710957,52.515303575,13.326430111
C8:84:A1:7D:60:A2,11,-73,eduroam,1668710957,52.515303575,13.326430111
C8:84:A1:7D:60:A6,11,-73,_Free_Wifi_Berlin,1668710957,52.515303575,13.326430111
C8:84:A1:7D:60:A3,11,-72,TUB-Guest,1668710957,52.515303575,13.326430111
64:66:B3:6F:90:2B,11,-86,TKN-VRULab,1668710957,52.515303575,13.326430111
64:70:02:3E:AA:D1,13,-67,Schwammerl2,1668710957,52.515303575,13.326430111
5C:E1:76:66:02:E3,1,-72,TUB-Guest,1668710957,52.515303575,13.326430111
5C:E1:76:66:02:E6,1,-71,_Free_Wifi_Berlin,1668710957,52.515303575,13.326430111
CC:7F:75:5D:38:A1,11,-79, ,1668710957,52.515303575,13.326430111
CC:7F:75:5D:38:A2,11,-79,eduroam,1668710957,52.515303575,13.326430111
5C:E1:76:66:02:E2,1,-73,eduroam,1668710957,52.515303575,13.326430111
CC:7F:75:5D:38:A3,11,-79,TUB-Guest,1668710957,52.515303575,13.326430111
C2:D9:39:A2:C6:8A,11,-77,41haha,1668710957,52.515303575,13.326430111
CC:7F:75:5D:38:A6,11,-79,_Free_Wifi_Berlin,1668710957,52.515303575,13.326430111
5C:E1:76:66:02:E1,1,-72, ,1668710957,52.515303575,13.326430111
A4:88:73:AE:3F:E2,11,-78,eduroam,1668710957,52.515303575,13.326430111
02:C8:DA:8F:95:76,6,-86,AndroidAP0BAB,1668710957,52.515303575,13.326430111
A4:88:73:AE:3F:E1,11,-78, ,1668710957,52.515303575,13.326430111
A4:88:73:AE:3F:E6,11,-82,_Free_Wifi_Berlin,1668710957,52.515303575,13.326430111
C8:84:A1:7C:DA:A6,1,-82,_Free_Wifi_Berlin,1668710957,52.515303575,13.326430111
CC:DB:93:1A:35:83,6,-88,TUB-Guest,1668710957,52.515303575,13.326430111
A4:88:73:AE:3F:E3,11,-77,TUB-Guest,1668710957,52.515303575,13.326430111
CC:DB:93:1A:35:86,6,-82,_Free_Wifi_Berlin,1668710957,52.515303575,13.326430111
A4:88:73:AE:44:02,11,-81,eduroam,1668710957,52.515303575,13.326430111
CC:DB:93:1A:35:81,6,-86, ,1668710957,52.515303575,13.326430111
6C:B2:AE:1B:2C:A1,6,-91,dbs2,1668710957,52.515303575,13.326430111
A4:88:73:AE:44:03,11,-81,TUB-Guest,1668710957,52.515303575,13.326430111
A4:88:73:AE:44:06,11,-81,_Free_Wifi_Berlin,1668710957,52.515303575,13.326430111
6C:B2:AE:1B:2C:A0,6,-90,dbs4public,1668710957,52.515303575,13.326430111
6C:B2:AE:1B:2C:A2,6,-89,dbs4mobile,1668710957,52.515303575,13.326430111
A4:88:73:AE:3C:46,6,-82,_Free_Wifi_Berlin,1668710957,52.515303575,13.326430111
B2:22:7A:7E:E5:70,6,-85,DIRECT-70-HP ,1668710957,52.515303575,13.326430111
D8:84:66:DB:94:5B,1,-88,hhiintern,1668710957,52.515303575,13.326430111
24:81:3B:2B:C7:46,1,-80,_Free_Wifi_Berlin,1668710957,52.515303575,13.326430111
CC:DB:93:1A:86:03,6,-80,TUB-Guest,1668710957,52.515303575,13.326430111
CC:DB:93:1A:86:06,6,-79,_Free_Wifi_Berlin,1668710957,52.515303575,13.326430111
00:0F:60:06:7C:A5,10,-88,EMn-1d7016-2-153,1668710957,52.515303575,13.326430111
A4:88:73:AE:44:01,11,-80, ,1668710957,52.515303575,13.326430111
10:7B:44:96:20:60,13,-85, ,1668710957,52.515303575,13.326430111
E0:28:6D:92:04:70,6,-89,kgw,1668710957,52.515303575,13.326430111
C8:84:A1:7C:DA:A2,1,-79,eduroam,1668710960,52.515310688,13.326415777
C8:84:A1:7C:DA:A3,1,-78,TUB-Guest,1668710960,52.515310688,13.326415777
24:F5:A2:2D:EB:91,1,-57,LAA-Coexistence Experiment,1668710960,52.515310688,13.326415777
C8:84:A1:93:04:41,11,-74, ,1668710960,52.515310688,13.326415777
C8:84:A1:93:04:42,11,-73,eduroam,1668710960,52.515310688,13.326415777
C8:84:A1:93:04:43,11,-72,TUB-Guest,1668710960,52.515310688,13.326415777
C8:84:A1:93:04:46,11,-74,_Free_Wifi_Berlin,1668710960,52.515310688,13.326415777
C8:84:A1:7D:60:A1,11,-73, ,1668710960,52.515310688,13.326415777
C8:84:A1:7D:60:A2,11,-73,eduroam,1668710960,52.515310688,13.326415777
C8:84:A1:7D:60:A6,11,-73,_Free_Wifi_Berlin,1668710960,52.515310688,13.326415777
C8:84:A1:7D:60:A3,11,-72,TUB-Guest,1668710960,52.515310688,13.326415777
64:66:B3:6F:90:2B,11,-86,TKN-VRULab,1668710960,52.515310688,13.326415777
64:70:02:3E:AA:D1,13,-65,Schwammerl2,1668710960,52.515310688,13.326415777
5C:E1:76:66:02:E3,1,-72,TUB-Guest,1668710960,52.515310688,13.326415777
5C:E1:76:66:02:E6,1,-72,_Free_Wifi_Berlin,1668710960,52.515310688,13.326415777
CC:7F:75:5D:38:A1,11,-79, ,1668710960,52.515310688,13.326415777
CC:7F:75:5D:38:A2,11,-79,eduroam,1668710960,52.515310688,13.326415777
5C:E1:76:66:02:E2,1,-73,eduroam,1668710960,52.515310688,13.326415777
CC:7F:75:5D:38:A3,11,-79,TUB-Guest,1668710960,52.515310688,13.326415777
C2:D9:39:A2:C6:8A,11,-77,41haha,1668710960,52.515310688,13.326415777
CC:7F:75:5D:38:A6,11,-78,_Free_Wifi_Berlin,1668710960,52.515310688,13.326415777
5C:E1:76:66:02:E1,1,-72, ,1668710960,52.515310688,13.326415777
A4:88:73:AE:3F:E2,11,-78,eduroam,1668710960,52.515310688,13.326415777
02:C8:DA:8F:95:76,6,-81,AndroidAP0BAB,1668710960,52.515310688,13.326415777
A4:88:73:AE:3F:E1,11,-78, ,1668710960,52.515310688,13.326415777
A4:88:73:AE:3F:E6,11,-82,_Free_Wifi_Berlin,1668710960,52.515310688,13.326415777
C8:84:A1:7C:DA:A6,1,-82,_Free_Wifi_Berlin,1668710960,52.515310688,13.326415777
CC:DB:93:1A:35:83,6,-85,TUB-Guest,1668710960,52.515310688,13.326415777
A4:88:73:AE:3F:E3,11,-77,TUB-Guest,1668710960,52.515310688,13.326415777
CC:DB:93:1A:35:86,6,-82,_Free_Wifi_Berlin,1668710960,52.515310688,13.326415777
A4:88:73:AE:44:02,11,-81,eduroam,1668710960,52.515310688,13.326415777
CC:DB:93:1A:35:81,6,-86, ,1668710960,52.515310688,13.326415777
6C:B2:AE:1B:2C:A1,6,-91,dbs2,1668710960,52.515310688,13.326415777
A4:88:73:AE:44:03,11,-81,TUB-Guest,1668710960,52.515310688,13.326415777
A4:88:73:AE:44:06,11,-81,_Free_Wifi_Berlin,1668710960,52.515310688,13.326415777
6C:B2:AE:1B:2C:A0,6,-90,dbs4public,1668710960,52.515310688,13.326415777
6C:B2:AE:1B:2C:A2,6,-89,dbs4mobile,1668710960,52.515310688,13.326415777
A4:88:73:AE:3C:46,6,-82,_Free_Wifi_Berlin,1668710960,52.515310688,13.326415777
B2:22:7A:7E:E5:70,6,-85,DIRECT-70-HP ,1668710960,52.515310688,13.326415777
D8:84:66:DB:94:5B,1,-88,hhiintern,1668710960,52.515310688,13.326415777
24:81:3B:2B:C7:46,1,-80,_Free_Wifi_Berlin,1668710960,52.515310688,13.326415777
CC:DB:93:1A:86:03,6,-80,TUB-Guest,1668710960,52.515310688,13.326415777
CC:DB:93:1A:86:06,6,-79,_Free_Wifi_Berlin,1668710960,52.515310688,13.326415777
00:0F:60:06:7C:A5,10,-88,EMn-1d7016-2-153,1668710960,52.515310688,13.326415777
A4:88:73:AE:44:01,11,-80, ,1668710960,52.515310688,13.326415777
10:7B:44:96:20:60,13,-85, ,1668710960,52.515310688,13.326415777
E0:28:6D:92:04:70,6,-89,kgw,1668710960,52.515310688,13.326415777
90:72:40:10:43:8A,11,-83,ABTC,1668710960,52.515310688,13.326415777
C8:84:A1:7C:DA:A2,1,-79,eduroam,1668710962,52.515312331,13.326401443
C8:84:A1:7C:DA:A3,1,-78,TUB-Guest,1668710962,52.515312331,13.326401443
24:F5:A2:2D:EB:91,1,-57,LAA-Coexistence Experiment,1668710962,52.515312331,13.326401443
C8:84:A1:93:04:41,11,-74, ,1668710962,52.515312331,13.326401443
C8:84:A1:93:04:42,11,-73,eduroam,1668710962,52.515312331,13.326401443
C8:84:A1:93:04:43,11,-72,TUB-Guest,1668710962,52.515312331,13.326401443
C8:84:A1:93:04:46,11,-74,_Free_Wifi_Berlin,1668710962,52.515312331,13.326401443
C8:84:A1:7D:60:A1,11,-70, ,1668710962,52.515312331,13.326401443
C8:84:A1:7D:60:A2,11,-73,eduroam,1668710962,52.515312331,13.326401443
C8:84:A1:7D:60:A6,11,-73,_Free_Wifi_Berlin,1668710962,52.515312331,13.326401443
C8:84:A1:7D:60:A3,11,-72,TUB-Guest,1668710962,52.515312331,13.326401443
64:66:B3:6F:90:2B,11,-88,TKN-VRULab,1668710962,52.515312331,13.326401443
64:70:02:3E:AA:D1,13,-65,Schwammerl2,1668710962,52.515312331,13.326401443
5C:E1:76:66:02:E3,1,-72,TUB-Guest,1668710962,52.515312331,13.326401443
5C:E1:76:66:02:E6,1,-70,_Free_Wifi_Berlin,1668710962,52.515312331,13.326401443
CC:7F:75:5D:38:A1,11,-79, ,1668710962,52.515312331,13.326401443
CC:7F:75:5D:38:A2,11,-79,eduroam,1668710962,52.515312331,13.326401443
5C:E1:76:66:02:E2,1,-73,eduroam,1668710962,52.515312331,13.326401443
CC:7F:75:5D:38:A3,11,-79,TUB-Guest,1668710962,52.515312331,13.326401443
C2:D9:39:A2:C6:8A,11,-79,41haha,1668710962,52.515312331,13.326401443
CC:7F:75:5D:38:A6,11,-78,_Free_Wifi_Berlin,1668710962,52.515312331,13.326401443
5C:E1:76:66:02:E1,1,-70, ,1668710962,52.515312331,13.326401443
A4:88:73:AE:3F:E2,11,-78,eduroam,1668710962,52.515312331,13.326401443
02:C8:DA:8F:95:76,6,-81,AndroidAP0BAB,1668710962,52.515312331,13.326401443
A4:88:73:AE:3F:E1,11,-78, ,1668710962,52.515312331,13.326401443
A4:88:73:AE:3F:E6,11,-82,_Free_Wifi_Berlin,1668710962,52.515312331,13.326401443
C8:84:A1:7C:DA:A6,1,-82,_Free_Wifi_Berlin,1668710962,52.515312331,13.326401443
CC:DB:93:1A:35:83,6,-85,TUB-Guest,1668710962,52.515312331,13.326401443
A4:88:73:AE:3F:E3,11,-77,TUB-Guest,1668710962,52.515312331,13.326401443
CC:DB:93:1A:35:86,6,-82,_Free_Wifi_Berlin,1668710962,52.515312331,13.326401443
A4:88:73:AE:44:02,11,-81,eduroam,1668710962,52.515312331,13.326401443
CC:DB:93:1A:35:81,6,-86, ,1668710962,52.515312331,13.326401443
6C:B2:AE:1B:2C:A1,6,-91,dbs2,1668710962,52.515312331,13.326401443
A4:88:73:AE:44:03,11,-81,TUB-Guest,1668710962,52.515312331,13.326401443
A4:88:73:AE:44:06,11,-81,_Free_Wifi_Berlin,1668710962,52.515312331,13.326401443
6C:B2:AE:1B:2C:A0,6,-90,dbs4public,1668710962,52.515312331,13.326401443
6C:B2:AE:1B:2C:A2,6,-89,dbs4mobile,1668710962,52.515312331,13.326401443
A4:88:73:AE:3C:46,6,-82,_Free_Wifi_Berlin,1668710962,52.515312331,13.326401443
B2:22:7A:7E:E5:70,6,-85,DIRECT-70-HP ,1668710962,52.515312331,13.326401443
D8:84:66:DB:94:5B,1,-88,hhiintern,1668710962,52.515312331,13.326401443
24:81:3B:2B:C7:46,1,-80,_Free_Wifi_Berlin,1668710962,52.515312331,13.326401443
CC:DB:93:1A:86:03,6,-80,TUB-Guest,1668710962,52.515312331,13.326401443
CC:DB:93:1A:86:06,6,-79,_Free_Wifi_Berlin,1668710962,52.515312331,13.326401443
00:0F:60:06:7C:A5,10,-88,EMn-1d7016-2-153,1668710962,52.515312331,13.326401443
A4:88:73:AE:44:01,11,-80, ,1668710962,52.515312331,13.326401443
10:7B:44:96:20:60,13,-87, ,1668710962,52.515312331,13.326401443
E0:28:6D:92:04:70,6,-89,kgw,1668710962,52.515312331,13.326401443
90:72:40:10:43:8A,11,-78,ABTC,1668710962,52.515312331,13.326401443
C8:84:A1:7C:DA:A2,1,-79,eduroam,1668710965,52.515319444,13.32638711
C8:84:A1:7C:DA:A3,1,-78,TUB-Guest,1668710965,52.515319444,13.32638711
24:F5:A2:2D:EB:91,1,-55,LAA-Coexistence Experiment,1668710965,52.515319444,13.32638711
C8:84:A1:93:04:41,11,-73, ,1668710965,52.515319444,13.32638711
C8:84:A1:93:04:42,11,-73,eduroam,1668710965,52.515319444,13.32638711
C8:84:A1:93:04:43,11,-72,TUB-Guest,1668710965,52.515319444,13.32638711
C8:84:A1:93:04:46,11,-73,_Free_Wifi_Berlin,1668710965,52.515319444,13.32638711
C8:84:A1:7D:60:A1,11,-68, ,1668710965,52.515319444,13.32638711
C8:84:A1:7D:60:A2,11,-68,eduroam,1668710965,52.515319444,13.32638711
C8:84:A1:7D:60:A6,11,-69,_Free_Wifi_Berlin,1668710965,52.515319444,13.32638711
C8:84:A1:7D:60:A3,11,-69,TUB-Guest,1668710965,52.515319444,13.32638711
64:66:B3:6F:90:2B,11,-90,TKN-VRULab,1668710965,52.515319444,13.32638711
64:70:02:3E:AA:D1,13,-65,Schwammerl2,1668710965,52.515319444,13.32638711
5C:E1:76:66:02:E3,1,-72,TUB-Guest,1668710965,52.515319444,13.32638711
5C:E1:76:66:02:E6,1,-70,_Free_Wifi_Berlin,1668710965,52.515319444,13.32638711
CC:7F:75:5D:38:A1,11,-85, ,1668710965,52.515319444,13.32638711
CC:7F:75:5D:38:A2,11,-79,eduroam,1668710965,52.515319444,13.32638711
5C:E1:76:66:02:E2,1,-73,eduroam,1668710965,52.515319444,13.32638711
CC:7F:75:5D:38:A3,11,-79,TUB-Guest,1668710965,52.515319444,13.32638711
C2:D9:39:A2:C6:8A,11,-89,41haha,1668710965,52.515319444,13.32638711
CC:7F:75:5D:38:A6,11,-84,_Free_Wifi_Berlin,1668710965,52.515319444,13.32638711
5C:E1:76:66:02:E1,1,-70, ,1668710965,52.515319444,13.32638711
A4:88:73:AE:3F:E2,11,-78,eduroam,1668710965,52.515319444,13.32638711
02:C8:DA:8F:95:76,6,-81,AndroidAP0BAB,1668710965,52.515319444,13.32638711
A4:88:73:AE:3F:E1,11,-78, ,1668710965,52.515319444,13.32638711
A4:88:73:AE:3F:E6,11,-82,_Free_Wifi_Berlin,1668710965,52.515319444,13.32638711
C8:84:A1:7C:DA:A6,1,-82,_Free_Wifi_Berlin,1668710965,52.515319444,13.32638711
CC:DB:93:1A:35:83,6,-85,TUB-Guest,1668710965,52.515319444,13.32638711
A4:88:73:AE:3F:E3,11,-77,TUB-Guest,1668710965,52.515319444,13.32638711
CC:DB:93:1A:35:86,6,-82,_Free_Wifi_Berlin,1668710965,52.515319444,13.32638711
A4:88:73:AE:44:02,11,-81,eduroam,1668710965,52.515319444,13.32638711
CC:DB:93:1A:35:81,6,-86, ,1668710965,52.515319444,13.32638711
6C:B2:AE:1B:2C:A1,6,-91,dbs2,1668710965,52.515319444,13.32638711
A4:88:73:AE:44:03,11,-81,TUB-Guest,1668710965,52.515319444,13.32638711
A4:88:73:AE:44:06,11,-81,_Free_Wifi_Berlin,1668710965,52.515319444,13.32638711
6C:B2:AE:1B:2C:A0,6,-90,dbs4public,1668710965,52.515319444,13.32638711
6C:B2:AE:1B:2C:A2,6,-89,dbs4mobile,1668710965,52.515319444,13.32638711
A4:88:73:AE:3C:46,6,-82,_Free_Wifi_Berlin,1668710965,52.515319444,13.32638711
B2:22:7A:7E:E5:70,6,-85,DIRECT-70-HP ,1668710965,52.515319444,13.32638711
D8:84:66:DB:94:5B,1,-88,hhiintern,1668710965,52.515319444,13.32638711
24:81:3B:2B:C7:46,1,-80,_Free_Wifi_Berlin,1668710965,52.515319444,13.32638711
CC:DB:93:1A:86:03,6,-80,TUB-Guest,1668710965,52.515319444,13.32638711
CC:DB:93:1A:86:06,6,-79,_Free_Wifi_Berlin,1668710965,52.515319444,13.32638711
00:0F:60:06:7C:A5,10,-88,EMn-1d7016-2-153,1668710965,52.515319444,13.32638711
A4:88:73:AE:44:01,11,-80, ,1668710965,52.515319444,13.32638711
10:7B:44:96:20:60,13,-87, ,1668710965,52.515319444,13.32638711
E0:28:6D:92:04:70,6,-89,kgw,1668710965,52.515319444,13.32638711
90:72:40:10:43:8A,11,-78,ABTC,1668710965,52.515319444,13.32638711
C8:84:A1:7C:DA:A2,1,-79,eduroam,1668710967,52.515321087,13.326372776
C8:84:A1:7C:DA:A3,1,-78,TUB-Guest,1668710967,52.515321087,13.326372776
24:F5:A2:2D:EB:91,1,-55,LAA-Coexistence Experiment,1668710967,52.515321087,13.326372776
C8:84:A1:93:04:41,11,-69, ,1668710967,52.515321087,13.326372776
C8:84:A1:93:04:42,11,-70,eduroam,1668710967,52.515321087,13.326372776
C8:84:A1:93:04:43,11,-69,TUB-Guest,1668710967,52.515321087,13.326372776
C8:84:A1:93:04:46,11,-69,_Free_Wifi_Berlin,1668710967,52.515321087,13.326372776
C8:84:A1:7D:60:A1,11,-68, ,1668710967,52.515321087,13.326372776
C8:84:A1:7D:60:A2,11,-68,eduroam,1668710967,52.515321087,13.326372776
C8:84:A1:7D:60:A6,11,-69,_Free_Wifi_Berlin,1668710967,52.515321087,13.326372776
C8:84:A1:7D:60:A3,11,-69,TUB-Guest,1668710967,52.515321087,13.326372776
64:66:B3:6F:90:2B,11,-87,TKN-VRULab,1668710967,52.515321087,13.326372776
64:70:02:3E:AA:D1,13,-58,Schwammerl2,1668710967,52.515321087,13.326372776
